PurchaseID,CustomerID,ProductID,PurchaseAmount,PurchaseDate
PH4353,C1600,P2880,864.94,2023-10-02
PH4354,C838,P1125,655.94,2023-01-10
PH4355,C1073,P3526,677.7,2023-11-26
PH4356,C699,P3869,157.92,2023-09-14
PH4357,C4370,P46,228.16,2023-05-25
PH4358,C594,P4703,436.9,2023-02-02
PH4359,C1857,P1280,429.7,2023-08-15
PH4360,C766,P2483,19.52,2023-08-13
PH4361,C4596,P2926,107.82,2023-10-15
PH4362,C953,P2077,94.2,2023-02-27
PH4363,C4134,P3388,744.78,2023-05-26
PH4364,C4231,P2808,509.36,2023-02-09
PH4365,C4289,P4988,582.41,2023-03-25
PH4366,C1549,P1450,902.54,2023-05-07
PH4367,C611,P1716,934.48,2023-07-13
PH4368,C849,P4269,731.65,2023-03-14
PH4369,C1313,P233,783.06,2023-01-17
PH4370,C2891,P909,909.2,2023-06-17
PH4371,C4370,P3176,288.99,2023-04-23
PH4372,C2764,P4510,631.21,2023-07-07
PH4373,C4968,P4683,275.28,2023-02-18
PH4374,C3572,P2897,834.89,2023-01-05
PH4375,C2566,P3667,219.99,2023-09-21
PH4376,C229,P4403,299.88,2023-10-02
PH4377,C3415,P2863,856.64,2023-07-22
PH4378,C4013,P3573,82.48,2023-06-01
PH4379,C4875,P935,292.19,2023-08-26
PH4380,C3468,P3358,126.52,2023-02-28
PH4381,C1735,P1650,323.72,2023-07-13
PH4382,C3096,P4276,460.04,2023-08-06
PH4383,C1393,P3810,836.57,2023-07-29
PH4384,C2845,P4014,321.39,2023-07-04
PH4385,C669,P1407,335.92,2023-07-21
PH4386,C2235,P4234,82.59,2023-01-10
PH4387,C675,P957,781.58,2023-07-28
PH4388,C363,P3284,293.61,2023-04-24
PH4389,C3869,P1219,33.43,2023-02-27
PH4390,C3729,P1792,858.29,2023-06-06
PH4391,C2580,P4195,183.27,2023-09-30
PH4392,C2389,P516,888.88,2023-04-24
PH4393,C4939,P4741,59.45,2023-07-03
PH4394,C3864,P3871,308.79,2023-12-31
PH4395,C3232,P1005,214.17,2023-03-17
PH4396,C4994,P1672,676.54,2023-10-01
PH4397,C4530,P1195,545.3,2023-12-09
PH4398,C736,P818,893.78,2023-11-21
PH4399,C4282,P3202,368.38,2023-12-29
PH4400,C2518,P1411,844.22,2023-08-31
PH4401,C1868,P760,337.54,2023-10-10
PH4402,C117,P2204,125.64,2023-12-28
PH4403,C4293,P1410,367.69,2023-06-11
PH4404,C2332,P2934,873.46,2023-04-11
PH4405,C882,P426,452.48,2023-07-08
PH4406,C3435,P2868,611.4,2023-01-24
PH4407,C4816,P1247,692.85,2023-08-09
PH4408,C1806,P4912,968.03,2023-11-19
PH4409,C4577,P858,994.27,2023-10-16
PH4410,C870,P904,46.86,2023-06-01
PH4411,C2445,P2289,19.86,2023-04-12
PH4412,C3611,P2970,339.57,2023-10-17
PH4413,C2752,P3082,894.53,2023-11-30
PH4414,C1623,P2159,406.6,2023-10-17
PH4415,C1905,P1675,681.24,2023-03-17
PH4416,C3624,P1902,458.49,2023-01-31
PH4417,C3463,P1347,743.48,2023-03-16
PH4418,C2441,P560,807.66,2023-05-20
PH4419,C3321,P4687,567.27,2023-07-27
PH4420,C2664,P4429,593.43,2023-04-03
PH4421,C2570,P4492,710.04,2023-02-10
PH4422,C2767,P3633,236.22,2023-07-27
PH4423,C3592,P2433,882.55,2023-03-10
PH4424,C317,P2801,123.08,2023-11-10
PH4425,C4619,P696,48.63,2023-10-29
PH4426,C2377,P695,140.52,2023-02-25
PH4427,C2135,P1136,580.86,2023-10-28
PH4428,C1917,P1979,917.7,2023-10-12
PH4429,C1009,P689,135.33,2023-09-14
PH4430,C2558,P1048,418.71,2023-07-28
PH4431,C4015,P4358,902.83,2023-03-27
PH4432,C737,P806,544.65,2023-11-01
PH4433,C595,P1019,633.1,2023-12-06
PH4434,C2820,P915,161.27,2023-06-18
PH4435,C3286,P4663,57.28,2023-07-10
PH4436,C299,P1340,82.09,2023-09-25
PH4437,C883,P1744,395.2,2023-02-08
PH4438,C2197,P3537,761.75,2023-10-01
PH4439,C2736,P3547,498.85,2023-08-16
PH4440,C3609,P3255,700.56,2023-09-12
PH4441,C1154,P4098,707.07,2023-11-19
PH4442,C2186,P1226,125.75,2023-05-03
PH4443,C919,P3976,393.3,2023-10-12
PH4444,C690,P462,918.99,2023-10-22
PH4445,C3328,P1497,947.0,2023-09-26
PH4446,C2610,P2633,59.03,2023-06-01
PH4447,C3061,P569,912.68,2023-02-09
PH4448,C1541,P2603,477.85,2023-05-27
PH4449,C229,P1270,276.34,2023-09-17
PH4450,C3341,P3029,680.95,2023-10-22
PH4451,C120,P4362,413.06,2023-11-08
PH4452,C3030,P1478,858.47,2023-09-05
PH4453,C693,P3067,24.25,2023-07-09
PH4454,C1640,P1754,197.94,2023-11-28
PH4455,C3203,P4638,858.1,2023-03-11
PH4456,C3648,P3348,7.98,2023-08-22
PH4457,C4674,P880,545.67,2023-05-19
PH4458,C692,P4466,601.33,2023-07-14
PH4459,C2553,P1203,339.27,2023-11-08
PH4460,C3290,P1052,513.67,2023-05-26
PH4461,C3643,P75,27.03,2023-05-31
PH4462,C4340,P4851,396.66,2023-12-14
PH4463,C2387,P859,918.6,2023-11-13
PH4464,C2924,P633,210.45,2023-09-10
PH4465,C1809,P3422,816.08,2023-06-28
PH4466,C4893,P1798,681.56,2023-07-14
PH4467,C362,P4551,73.41,2023-03-07
PH4468,C3705,P4238,517.2,2023-03-14
PH4469,C2684,P3065,25.26,2023-03-13
PH4470,C1180,P1606,210.38,2023-07-12
PH4471,C3759,P4905,833.57,2023-11-25
PH4472,C4452,P3537,827.81,2023-12-15
PH4473,C968,P3752,198.99,2023-03-09
PH4474,C2180,P1654,526.99,2023-09-21
PH4475,C226,P2512,131.56,2023-01-19
PH4476,C3695,P2665,522.9,2023-01-07
PH4477,C3320,P1242,761.03,2023-09-15
PH4478,C3792,P2448,638.39,2023-07-05
PH4479,C360,P192,249.72,2023-11-11
PH4480,C3704,P4296,216.0,2023-06-29
PH4481,C206,P4813,190.59,2023-09-29
PH4482,C2550,P3281,873.55,2023-12-20
PH4483,C1185,P1627,585.32,2023-09-29
PH4484,C3921,P280,579.92,2023-01-18
PH4485,C4279,P2903,501.49,2023-07-09
PH4486,C2463,P2715,38.1,2023-09-26
PH4487,C1930,P2744,682.85,2023-03-06
PH4488,C2960,P1397,814.14,2023-01-24
PH4489,C2261,P2719,793.05,2023-06-11
PH4490,C1199,P299,393.25,2023-04-26
PH4491,C3057,P3155,203.84,2023-12-17
PH4492,C1302,P1037,747.05,2023-05-17
PH4493,C3251,P3799,165.6,2023-09-17
PH4494,C2059,P3804,262.83,2023-04-29
PH4495,C4066,P2202,785.27,2023-11-01
PH4496,C3613,P3164,874.09,2023-06-02
PH4497,C926,P3141,747.58,2023-07-11
PH4498,C4384,P4525,602.41,2023-06-05
PH4499,C2042,P832,666.59,2023-05-04
PH4500,C885,P3093,312.28,2023-06-14
PH4501,C1882,P3356,460.07,2023-08-28
PH4502,C35,P436,209.97,2023-09-30
PH4503,C4982,P4359,918.3,2023-11-02
PH4504,C932,P207,847.91,2023-04-18
PH4505,C1399,P4498,50.83,2023-05-03
PH4506,C3014,P3110,110.6,2023-05-10
PH4507,C4972,P2874,666.57,2023-10-03
PH4508,C2964,P365,715.91,2023-12-08
PH4509,C4327,P4252,673.79,2023-07-02
PH4510,C3970,P3127,753.81,2023-03-18
PH4511,C2810,P1284,722.99,2023-02-04
PH4512,C1959,P4786,521.97,2023-06-04
PH4513,C100,P2656,520.63,2023-08-19
PH4514,C1959,P2376,999.83,2023-03-31
PH4515,C3821,P3150,584.7,2023-03-21
PH4516,C1012,P158,777.18,2023-03-25
PH4517,C31,P3029,933.05,2023-02-18
PH4518,C3310,P2130,312.07,2023-01-19
PH4519,C1509,P1192,818.09,2023-10-14
PH4520,C1178,P1181,485.68,2023-11-05
PH4521,C4536,P502,440.54,2023-09-04
PH4522,C4721,P2005,515.93,2023-02-02
PH4523,C1676,P540,141.23,2023-09-29
PH4524,C1954,P3552,985.22,2023-12-27
PH4525,C1355,P3614,586.22,2023-07-11
PH4526,C2941,P3325,364.74,2023-02-09
PH4527,C4506,P1139,204.98,2023-12-23
PH4528,C1205,P4163,474.12,2023-11-16
PH4529,C1123,P377,486.36,2023-05-08
PH4530,C212,P4419,936.85,2023-12-03
PH4531,C1084,P2290,105.59,2023-01-31
PH4532,C4195,P2784,982.8,2023-11-26
PH4533,C474,P1405,346.0,2023-04-11
PH4534,C2966,P4658,712.06,2023-02-09
PH4535,C2596,P3784,440.46,2023-05-14
PH4536,C1022,P1861,789.76,2023-05-22
PH4537,C2959,P333,525.95,2023-10-09
PH4538,C47,P363,378.28,2023-11-19
PH4539,C4757,P721,846.45,2023-06-13
PH4540,C545,P3424,635.75,2023-12-05
PH4541,C3807,P1194,897.38,2023-04-11
PH4542,C2454,P1565,127.34,2023-09-29
PH4543,C4506,P3560,873.69,2023-02-26
PH4544,C1691,P2891,625.8,2023-03-31
PH4545,C3598,P2335,39.1,2023-02-08
PH4546,C53,P124,349.77,2023-11-10
PH4547,C2167,P3929,443.78,2023-09-24
PH4548,C2940,P2176,75.08,2023-10-17
PH4549,C3145,P3229,69.45,2023-05-04
PH4550,C3590,P4452,906.59,2023-02-16
PH4551,C4435,P3836,837.45,2023-05-06
PH4552,C3947,P1550,259.87,2023-03-19
PH4553,C3540,P1625,874.42,2023-11-06
PH4554,C3390,P2063,17.02,2023-07-12
PH4555,C2214,P1629,492.39,2023-12-14
PH4556,C4216,P4242,697.25,2023-03-21
PH4557,C3279,P4999,565.12,2023-07-23
PH4558,C3384,P1383,217.54,2023-09-25
PH4559,C3210,P1062,961.19,2023-06-26
PH4560,C4788,P1412,32.6,2023-07-06
PH4561,C899,P2184,222.71,2023-05-24
PH4562,C2455,P2958,710.87,2023-06-30
PH4563,C2697,P774,691.32,2023-08-09
PH4564,C3603,P521,193.09,2023-04-18
PH4565,C4977,P3813,841.18,2023-04-09
PH4566,C2500,P2981,15.2,2023-04-02
PH4567,C785,P809,699.55,2023-11-14
PH4568,C1349,P3872,46.94,2023-12-03
PH4569,C4079,P2810,624.24,2023-12-30
PH4570,C3243,P2497,706.07,2023-06-07
PH4571,C890,P3320,330.01,2023-09-25
PH4572,C2629,P2012,977.91,2023-04-22
PH4573,C4753,P19,636.4,2023-03-25
PH4574,C3637,P2143,930.99,2023-03-26
PH4575,C3133,P4225,176.57,2023-02-05
PH4576,C4138,P1409,946.21,2023-09-16
PH4577,C2721,P1894,672.19,2023-07-23
PH4578,C3308,P2828,219.04,2023-03-11
PH4579,C1714,P2819,886.82,2023-07-30
PH4580,C40,P4962,339.12,2023-04-02
PH4581,C3033,P2291,433.98,2023-07-17
PH4582,C1429,P3212,36.36,2023-02-17
PH4583,C954,P871,497.65,2023-04-05
PH4584,C2294,P943,223.71,2023-10-02
PH4585,C4217,P2318,780.35,2023-07-11
PH4586,C3286,P3513,195.1,2023-10-25
PH4587,C203,P1871,197.0,2023-10-04
PH4588,C391,P3146,142.24,2023-03-13
PH4589,C3506,P609,388.57,2023-09-04
PH4590,C33,P4084,454.61,2023-08-12
PH4591,C261,P3247,638.28,2023-01-19
PH4592,C360,P2165,156.98,2023-01-07
PH4593,C3394,P2522,482.08,2023-04-26
PH4594,C3120,P1587,423.1,2023-06-29
PH4595,C139,P3414,561.8,2023-03-27
PH4596,C3349,P2463,828.78,2023-04-02
PH4597,C202,P1837,23.64,2023-02-08
PH4598,C4447,P1472,288.51,2023-10-02
PH4599,C2061,P843,827.85,2023-03-11
PH4600,C679,P3715,421.05,2023-11-06
PH4601,C4269,P4834,657.98,2023-02-17
PH4602,C423,P425,584.16,2023-02-07
PH4603,C2863,P1821,928.62,2023-08-15
PH4604,C3291,P4240,410.91,2023-06-11
PH4605,C4725,P1789,868.26,2023-06-02
PH4606,C682,P4345,993.36,2023-03-12
PH4607,C2791,P4595,271.02,2023-01-12
PH4608,C2529,P1037,325.46,2023-08-25
PH4609,C373,P1485,739.66,2023-02-05
PH4610,C2044,P3900,311.83,2023-11-29
PH4611,C4786,P803,308.1,2023-07-01
PH4612,C2333,P4012,164.93,2023-11-15
PH4613,C406,P1459,55.31,2023-04-19
PH4614,C4296,P406,79.08,2023-10-20
PH4615,C4970,P2816,89.79,2023-05-24
PH4616,C1400,P4984,989.24,2023-10-27
PH4617,C3173,P1355,823.61,2023-09-23
PH4618,C4276,P338,26.9,2023-08-25
PH4619,C1434,P283,856.89,2023-03-05
PH4620,C4333,P1881,822.21,2023-08-20
PH4621,C1747,P4752,693.7,2023-08-28
PH4622,C4616,P1617,490.83,2023-03-06
PH4623,C4472,P3224,432.44,2023-02-28
PH4624,C2654,P1839,347.97,2023-07-19
PH4625,C3521,P4022,180.97,2023-04-11
PH4626,C42,P1451,510.42,2023-12-11
PH4627,C1203,P4869,653.67,2023-02-11
PH4628,C897,P2133,260.92,2023-02-20
PH4629,C131,P1414,10.46,2023-12-29
PH4630,C3783,P2299,24.53,2023-05-23
PH4631,C1856,P3628,804.77,2023-12-09
PH4632,C334,P3345,422.56,2023-03-13
PH4633,C1104,P4346,908.04,2023-09-03
PH4634,C2419,P5,198.42,2023-06-29
PH4635,C2073,P1283,890.55,2023-12-20
PH4636,C1550,P890,927.77,2023-06-30
PH4637,C1631,P1985,110.95,2023-04-27
PH4638,C2898,P427,644.01,2023-01-08
PH4639,C1204,P4549,492.74,2023-06-02
PH4640,C4810,P770,620.97,2023-12-13
PH4641,C4932,P3428,427.84,2023-04-06
PH4642,C660,P1776,881.12,2023-08-04
PH4643,C1214,P4345,606.4,2023-07-25
PH4644,C3860,P968,457.73,2023-03-10
PH4645,C1800,P206,438.1,2023-06-16
PH4646,C2876,P303,813.58,2023-06-12
PH4647,C4890,P4300,422.27,2023-10-09
PH4648,C639,P4368,469.38,2023-08-05
PH4649,C1056,P4808,854.75,2023-11-14
PH4650,C3747,P2207,785.41,2023-07-17
PH4651,C3293,P881,933.35,2023-11-04
PH4652,C170,P4993,656.62,2023-06-19
PH4653,C1019,P474,306.24,2023-05-05
PH4654,C1991,P480,338.32,2023-03-27
PH4655,C2763,P1690,721.03,2023-04-20
PH4656,C2009,P1840,613.58,2023-06-27
PH4657,C4634,P3630,412.17,2023-06-10
PH4658,C3443,P157,754.04,2023-12-25
PH4659,C459,P3230,666.93,2023-10-29
PH4660,C4742,P2757,287.44,2023-05-16
PH4661,C2132,P3460,439.01,2023-08-29
PH4662,C4562,P4367,982.08,2023-11-20
PH4663,C245,P2108,519.22,2023-12-22
PH4664,C2536,P2541,811.56,2023-05-29
PH4665,C608,P3090,317.53,2023-11-28
PH4666,C4551,P1216,903.78,2023-07-22
PH4667,C2417,P3563,623.38,2023-08-08
PH4668,C2163,P573,982.66,2023-01-26
PH4669,C1939,P1502,348.43,2023-09-19
PH4670,C2908,P4041,365.64,2023-08-16
PH4671,C627,P4736,625.7,2023-08-01
PH4672,C713,P3610,308.54,2023-08-01
PH4673,C4769,P3409,526.8,2023-02-22
PH4674,C3861,P2013,55.98,2023-09-11
PH4675,C2815,P4259,777.29,2023-05-15
PH4676,C435,P4347,595.49,2023-05-15
PH4677,C4214,P109,828.14,2023-12-02
PH4678,C1951,P4484,218.42,2023-03-01
PH4679,C2725,P3375,38.24,2023-12-15
PH4680,C3824,P1708,193.17,2023-12-21
PH4681,C738,P3503,645.27,2023-08-08
PH4682,C3345,P1238,181.0,2023-02-07
PH4683,C1359,P4841,632.49,2023-08-17
PH4684,C194,P1780,18.82,2023-06-23
PH4685,C4674,P1302,939.54,2023-09-10
PH4686,C4780,P3901,949.35,2023-06-26
PH4687,C1907,P584,557.0,2023-08-18
PH4688,C1263,P1016,655.64,2023-07-06
PH4689,C159,P1574,644.17,2023-03-19
PH4690,C3377,P3178,562.28,2023-03-09
PH4691,C4750,P822,324.1,2023-12-22
PH4692,C741,P1956,749.88,2023-07-10
PH4693,C3768,P4686,735.38,2023-03-23
PH4694,C1235,P268,386.33,2023-05-18
PH4695,C4426,P2395,905.92,2023-09-14
PH4696,C1714,P4638,588.56,2023-09-06
PH4697,C3281,P4268,225.19,2023-02-20
PH4698,C4336,P3353,367.09,2023-07-16
PH4699,C615,P4938,467.18,2023-09-28
PH4700,C1952,P2830,280.75,2023-06-23
PH4701,C368,P4895,843.9,2023-10-19
PH4702,C2396,P1555,356.56,2023-10-24
PH4703,C2460,P213,153.11,2023-11-14
PH4704,C538,P4715,896.42,2023-08-09
PH4705,C933,P4202,786.93,2023-04-11
PH4706,C4049,P317,995.4,2023-06-03
PH4707,C423,P1238,80.31,2023-06-08
PH4708,C2354,P457,298.32,2023-02-23
PH4709,C3276,P111,984.56,2023-02-22
PH4710,C4455,P4156,729.81,2023-01-07
PH4711,C2251,P982,617.57,2023-05-09
PH4712,C98,P3144,618.59,2023-05-05
PH4713,C2135,P919,562.56,2023-01-03
PH4714,C3108,P4488,805.61,2023-12-31
PH4715,C3370,P1003,628.06,2023-07-17
PH4716,C2727,P136,238.87,2023-11-25
PH4717,C3069,P1103,129.93,2023-03-08
PH4718,C1007,P2769,860.19,2023-07-22
PH4719,C919,P216,143.5,2023-08-26
PH4720,C2446,P721,261.65,2023-01-30
PH4721,C3287,P298,196.46,2023-12-01
PH4722,C2791,P852,25.72,2023-09-23
PH4723,C1407,P1762,144.95,2023-04-05
PH4724,C2786,P1935,677.68,2023-05-27
PH4725,C1615,P3814,977.79,2023-12-10
PH4726,C4996,P19,607.3,2023-05-21
PH4727,C3253,P311,197.7,2023-01-07
PH4728,C2242,P1242,420.42,2023-05-13
PH4729,C1851,P394,285.02,2023-11-18
PH4730,C4011,P24,313.29,2023-07-02
PH4731,C764,P490,922.09,2023-04-20
PH4732,C1739,P267,698.34,2023-09-10
PH4733,C4282,P1017,319.16,2023-05-06
PH4734,C3878,P4165,700.2,2023-03-07
PH4735,C949,P1888,17.0,2023-06-18
PH4736,C1577,P690,263.6,2023-06-21
PH4737,C3890,P2570,280.42,2023-07-23
PH4738,C4864,P3184,576.51,2023-12-03
PH4739,C4772,P1540,385.89,2023-10-10
PH4740,C1814,P417,317.72,2023-01-05
PH4741,C958,P3146,265.89,2023-09-26
PH4742,C1924,P4479,274.53,2023-10-23
PH4743,C3972,P197,254.7,2023-07-24
PH4744,C3631,P3533,860.19,2023-03-17
PH4745,C2753,P2225,309.18,2023-05-07
PH4746,C1841,P4506,541.83,2023-02-17
PH4747,C2831,P787,216.17,2023-03-16
PH4748,C199,P3810,944.05,2023-07-25
PH4749,C4658,P1537,133.42,2023-01-18
PH4750,C2454,P182,464.85,2023-08-23
PH4751,C240,P613,888.41,2023-06-16
PH4752,C2524,P4658,260.72,2023-05-23
PH4753,C4785,P2099,908.44,2023-08-28
PH4754,C1327,P577,834.28,2023-09-05
PH4755,C3227,P630,210.65,2023-05-15
PH4756,C3450,P4392,36.73,2023-06-21
PH4757,C3398,P248,821.52,2023-11-22
PH4758,C3284,P391,19.59,2023-09-02
PH4759,C4455,P1319,873.04,2023-08-29
PH4760,C4439,P2430,206.83,2023-07-05
PH4761,C3135,P686,236.03,2023-01-28
PH4762,C640,P2721,220.01,2023-04-15
PH4763,C2039,P2320,116.47,2023-01-07
PH4764,C4512,P4210,810.31,2023-04-26
PH4765,C3421,P2416,579.43,2023-11-02
PH4766,C4213,P1216,134.53,2023-05-24
PH4767,C1692,P502,347.19,2023-01-12
PH4768,C762,P1262,936.16,2023-05-19
PH4769,C4923,P1069,898.8,2023-08-20
PH4770,C3206,P860,110.81,2023-09-30
PH4771,C1220,P3571,884.51,2023-03-13
PH4772,C2143,P4307,312.33,2023-03-24
PH4773,C3,P551,944.23,2023-09-10
PH4774,C82,P2575,345.41,2023-03-05
PH4775,C316,P4256,958.19,2023-07-01
PH4776,C2352,P33,787.03,2023-03-26
PH4777,C1021,P2620,574.77,2023-04-07
PH4778,C245,P4602,11.77,2023-08-07
PH4779,C87,P781,999.3,2023-04-04
PH4780,C1946,P3949,241.12,2023-11-07
PH4781,C2041,P4795,142.19,2023-05-09
PH4782,C1979,P4763,619.43,2023-09-02
PH4783,C4398,P3380,550.67,2023-05-22
PH4784,C2263,P1992,738.33,2023-08-26
PH4785,C838,P2730,907.38,2023-11-29
PH4786,C2815,P3025,673.98,2023-09-01
PH4787,C1895,P4452,765.74,2023-02-20
PH4788,C3516,P4621,212.11,2023-02-20
PH4789,C1644,P587,755.48,2023-01-07
PH4790,C2988,P703,860.14,2023-06-14
PH4791,C3214,P2464,119.93,2023-04-20
PH4792,C2562,P4163,37.73,2023-04-02
PH4793,C2676,P1558,963.27,2023-04-29
PH4794,C242,P3145,596.02,2023-02-06
PH4795,C2922,P3122,913.19,2023-10-03
PH4796,C1339,P4349,173.48,2023-07-19
PH4797,C405,P1838,605.46,2023-06-27
PH4798,C4475,P4297,905.83,2023-02-07
PH4799,C863,P4612,661.55,2023-03-19
PH4800,C734,P4134,616.75,2023-02-19
PH4801,C272,P2538,862.21,2023-11-20
PH4802,C54,P2801,148.65,2023-03-28
PH4803,C1944,P586,990.07,2023-03-18
PH4804,C4078,P2124,52.68,2023-11-12
PH4805,C4238,P4534,230.12,2023-04-30
PH4806,C1000,P1285,583.51,2023-11-18
PH4807,C4562,P4376,266.07,2023-12-22
PH4808,C2037,P2104,157.21,2023-11-23
PH4809,C3805,P304,288.38,2023-01-10
PH4810,C3370,P843,799.51,2023-06-28
PH4811,C2917,P3176,548.71,2023-05-27
PH4812,C1372,P453,583.09,2023-04-30
PH4813,C707,P2237,947.64,2023-11-27
PH4814,C3334,P561,600.82,2023-05-11
PH4815,C3694,P1149,131.99,2023-07-28
PH4816,C4311,P2017,613.93,2023-11-06
PH4817,C3834,P2023,295.17,2023-06-19
PH4818,C4407,P2453,423.69,2023-10-11
PH4819,C1629,P960,802.48,2023-08-01
PH4820,C1512,P806,660.59,2023-11-03
PH4821,C1892,P804,749.72,2023-06-02
PH4822,C822,P1782,426.31,2023-09-14
PH4823,C1053,P2977,826.04,2023-02-28
PH4824,C131,P2852,626.9,2023-10-30
PH4825,C477,P4454,354.8,2023-12-27
PH4826,C493,P1895,485.97,2023-06-14
PH4827,C2404,P2424,453.08,2023-01-07
PH4828,C1784,P2249,168.09,2023-07-29
PH4829,C4771,P4041,973.05,2023-08-25
PH4830,C520,P3913,263.52,2023-06-22
PH4831,C4849,P4285,798.41,2023-08-17
PH4832,C1663,P867,272.41,2023-08-02
PH4833,C2562,P3065,507.67,2023-12-14
PH4834,C2896,P4566,10.37,2023-01-16
PH4835,C1556,P4347,320.58,2023-11-05
PH4836,C4409,P4899,341.35,2023-02-12
PH4837,C1267,P3302,516.18,2023-01-28
PH4838,C3892,P871,166.94,2023-02-20
PH4839,C452,P2575,13.65,2023-03-03
PH4840,C1334,P3325,580.31,2023-07-15
PH4841,C4614,P2536,384.02,2023-08-03
PH4842,C3610,P1082,416.68,2023-06-07
PH4843,C1190,P2729,339.93,2023-06-08
PH4844,C2219,P2070,800.41,2023-03-06
PH4845,C2203,P1048,439.92,2023-04-01
PH4846,C2892,P1097,730.89,2023-09-21
PH4847,C3547,P3634,278.23,2023-11-09
PH4848,C2491,P3643,583.2,2023-10-13
PH4849,C2905,P4870,471.03,2023-11-27
PH4850,C1545,P2946,802.96,2023-10-03
PH4851,C1551,P4996,215.77,2023-06-03
PH4852,C3109,P4981,623.82,2023-06-11
PH4853,C55,P3969,629.99,2023-04-06
PH4854,C2521,P1443,130.53,2023-01-20
PH4855,C372,P2441,286.84,2023-05-18
PH4856,C1144,P3368,357.45,2023-04-24
PH4857,C4002,P4875,306.62,2023-04-18
PH4858,C1508,P2178,36.3,2023-01-17
PH4859,C4159,P75,36.53,2023-07-21
PH4860,C3064,P3937,260.88,2023-01-08
PH4861,C1095,P166,780.08,2023-06-16
PH4862,C3031,P2475,887.93,2023-11-03
PH4863,C4729,P222,703.93,2023-09-04
PH4864,C4380,P3668,415.09,2023-05-20
PH4865,C1182,P147,97.64,2023-03-19
PH4866,C2968,P2397,951.77,2023-05-05
PH4867,C4995,P431,786.74,2023-01-12
PH4868,C260,P1923,667.29,2023-09-16
PH4869,C2066,P4056,717.52,2023-02-04
PH4870,C4108,P4572,637.81,2023-02-07
PH4871,C3638,P255,322.67,2023-12-31
PH4872,C328,P1368,859.95,2023-03-06
PH4873,C4512,P4364,932.06,2023-01-11
PH4874,C153,P1597,678.69,2023-09-04
PH4875,C3475,P4469,705.7,2023-04-17
PH4876,C3832,P4524,107.97,2023-03-14
PH4877,C280,P3944,772.93,2023-02-08
PH4878,C3022,P2722,505.77,2023-07-06
PH4879,C1931,P115,487.61,2023-12-11
PH4880,C185,P2651,159.88,2023-09-12
PH4881,C3713,P3778,195.02,2023-09-18
PH4882,C4245,P4864,41.1,2023-12-24
PH4883,C1395,P3693,306.0,2023-11-19
PH4884,C4093,P1623,639.44,2023-05-26
PH4885,C779,P355,782.68,2023-05-21
PH4886,C1208,P2713,813.8,2023-02-28
PH4887,C651,P2334,131.27,2023-05-26
PH4888,C2370,P1938,12.15,2023-09-11
PH4889,C1328,P4857,344.48,2023-09-03
PH4890,C4773,P462,350.98,2023-04-14
PH4891,C1146,P2460,473.59,2023-05-30
PH4892,C3244,P4316,162.37,2023-01-30
PH4893,C156,P348,844.39,2023-09-07
PH4894,C4376,P560,429.15,2023-11-23
PH4895,C3247,P2781,27.59,2023-10-21
PH4896,C4486,P4331,545.81,2023-12-23
PH4897,C3557,P1046,628.0,2023-11-12
PH4898,C3961,P1470,347.61,2023-03-29
PH4899,C3306,P3681,939.08,2023-07-09
PH4900,C3298,P4549,624.4,2023-12-29
PH4901,C3523,P1103,353.55,2023-09-16
PH4902,C545,P3394,824.57,2023-11-30
PH4903,C3063,P4466,458.35,2023-01-08
PH4904,C2357,P4388,269.11,2023-07-31
PH4905,C1182,P2563,142.45,2023-05-07
PH4906,C62,P2948,157.03,2023-04-25
PH4907,C3154,P597,811.56,2023-09-14
PH4908,C2176,P4378,178.54,2023-10-31
PH4909,C397,P184,201.45,2023-10-17
PH4910,C4484,P3613,875.89,2023-12-01
PH4911,C3677,P4348,270.05,2023-07-29
PH4912,C4741,P2062,883.05,2023-01-27
PH4913,C1012,P4799,377.26,2023-08-14
PH4914,C41,P1032,763.05,2023-08-03
PH4915,C3077,P2557,557.69,2023-01-03
PH4916,C241,P168,239.65,2023-08-29
PH4917,C840,P3633,385.86,2023-04-11
PH4918,C2839,P2946,690.55,2023-01-14
PH4919,C4265,P2550,804.28,2023-10-04
PH4920,C1320,P4451,816.1,2023-01-18
PH4921,C2033,P4211,997.38,2023-10-14
PH4922,C2770,P1263,349.63,2023-07-21
PH4923,C1288,P1858,633.83,2023-10-08
PH4924,C4036,P3888,604.48,2023-12-17
PH4925,C4363,P2352,35.32,2023-05-23
PH4926,C965,P1362,116.45,2023-06-19
PH4927,C1161,P1309,56.33,2023-08-16
PH4928,C1051,P3893,542.98,2023-01-21
PH4929,C1053,P3647,977.03,2023-07-22
PH4930,C4557,P3870,246.41,2023-02-21
PH4931,C4027,P3067,690.38,2023-07-16
PH4932,C504,P1459,880.72,2023-09-12
PH4933,C617,P1113,406.67,2023-01-28
PH4934,C2211,P833,256.9,2023-12-07
PH4935,C3820,P2695,135.3,2023-01-10
PH4936,C1166,P1312,609.13,2023-10-17
PH4937,C3180,P13,803.75,2023-01-16
PH4938,C2898,P3686,299.84,2023-11-04
PH4939,C1039,P2054,311.85,2023-11-21
PH4940,C2141,P4385,197.41,2023-01-02
PH4941,C2747,P3892,105.1,2023-04-10
PH4942,C2233,P2489,998.6,2023-01-04
PH4943,C3031,P4937,409.64,2023-07-16
PH4944,C2751,P3823,509.07,2023-10-30
